measurement_id,pair_id,timestamp,api_type,scenario_id,scenario_name,repository,owner,repo,run_number,order_index,http_status,success,elapsed_ms,response_bytes,request_count,attempts,token_label,error
karpathy/nanochat:C4:run023:REST,karpathy/nanochat:C4:run023,2026-06-22T11:49:46.081191Z,REST,C4,combined_repository_prs_issues,karpathy/nanochat,karpathy,nanochat,23,1,200,1,1782.147,216818,3,3,GITHUB_REST_TOKEN,
karpathy/nanochat:C4:run023:GraphQL,karpathy/nanochat:C4:run023,2026-06-22T11:49:46.891425Z,GraphQL,C4,combined_repository_prs_issues,karpathy/nanochat,karpathy,nanochat,23,2,200,1,809.175,5615,1,1,GITHUB_GRAPHQL_TOKEN,
psf/requests:C1:run023:REST,psf/requests:C1:run023,2026-06-22T11:49:47.389509Z,REST,C1,repository_metadata,psf/requests,psf,requests,23,1,200,1,496.932,6082,1,1,GITHUB_REST_TOKEN,
psf/requests:C1:run023:GraphQL,psf/requests:C1:run023,2026-06-22T11:49:47.894198Z,GraphQL,C1,repository_metadata,psf/requests,psf,requests,23,2,200,1,503.744,428,1,1,GITHUB_GRAPHQL_TOKEN,
psf/requests:C2:run023:REST,psf/requests:C2:run023,2026-06-22T11:49:48.756927Z,REST,C2,recent_pull_requests,psf/requests,psf,requests,23,1,200,1,859.011,158084,1,1,GITHUB_REST_TOKEN,
psf/requests:C2:run023:GraphQL,psf/requests:C2:run023,2026-06-22T11:49:49.313356Z,GraphQL,C2,recent_pull_requests,psf/requests,psf,requests,23,2,200,1,555.417,2883,1,1,GITHUB_GRAPHQL_TOKEN,
psf/requests:C3:run023:REST,psf/requests:C3:run023,2026-06-22T11:49:50.166198Z,REST,C3,recent_issues,psf/requests,psf,requests,23,1,200,1,851.126,46683,1,1,GITHUB_REST_TOKEN,
psf/requests:C3:run023:GraphQL,psf/requests:C3:run023,2026-06-22T11:49:50.700351Z,GraphQL,C3,recent_issues,psf/requests,psf,requests,23,2,200,1,533.198,2083,1,1,GITHUB_GRAPHQL_TOKEN,
psf/requests:C4:run023:REST,psf/requests:C4:run023,2026-06-22T11:49:52.679063Z,REST,C4,combined_repository_prs_issues,psf/requests,psf,requests,23,1,200,1,1973.715,210849,3,3,GITHUB_REST_TOKEN,
psf/requests:C4:run023:GraphQL,psf/requests:C4:run023,2026-06-22T11:49:53.524955Z,GraphQL,C4,combined_repository_prs_issues,psf/requests,psf,requests,23,2,200,1,844.753,5356,1,1,GITHUB_GRAPHQL_TOKEN,
crewAIInc/crewAI:C1:run023:REST,crewAIInc/crewAI:C1:run023,2026-06-22T11:49:54.080268Z,REST,C1,repository_metadata,crewAIInc/crewAI,crewAIInc,crewAI,23,1,200,1,554.200,6403,1,1,GITHUB_REST_TOKEN,
crewAIInc/crewAI:C1:run023:GraphQL,crewAIInc/crewAI:C1:run023,2026-06-22T11:49:54.508627Z,GraphQL,C1,repository_metadata,crewAIInc/crewAI,crewAIInc,crewAI,23,2,200,1,427.408,580,1,1,GITHUB_GRAPHQL_TOKEN,
crewAIInc/crewAI:C2:run023:GraphQL,crewAIInc/crewAI:C2:run023,2026-06-22T11:49:55.520848Z,GraphQL,C2,recent_pull_requests,crewAIInc/crewAI,crewAIInc,crewAI,23,1,200,1,1011.117,2945,1,1,GITHUB_GRAPHQL_TOKEN,
crewAIInc/crewAI:C2:run023:REST,crewAIInc/crewAI:C2:run023,2026-06-22T11:49:56.182106Z,REST,C2,recent_pull_requests,crewAIInc/crewAI,crewAIInc,crewAI,23,2,200,1,657.621,180850,1,1,GITHUB_REST_TOKEN,
crewAIInc/crewAI:C3:run023:GraphQL,crewAIInc/crewAI:C3:run023,2026-06-22T11:49:56.620468Z,GraphQL,C3,recent_issues,crewAIInc/crewAI,crewAIInc,crewAI,23,1,200,1,437.122,2603,1,1,GITHUB_GRAPHQL_TOKEN,
crewAIInc/crewAI:C3:run023:REST,crewAIInc/crewAI:C3:run023,2026-06-22T11:49:57.393590Z,REST,C3,recent_issues,crewAIInc/crewAI,crewAIInc,crewAI,23,2,200,1,770.863,88451,1,1,GITHUB_REST_TOKEN,
crewAIInc/crewAI:C4:run023:REST,crewAIInc/crewAI:C4:run023,2026-06-22T11:49:59.618080Z,REST,C4,combined_repository_prs_issues,crewAIInc/crewAI,crewAIInc,crewAI,23,1,200,1,2218.825,275704,3,3,GITHUB_REST_TOKEN,
crewAIInc/crewAI:C4:run023:GraphQL,crewAIInc/crewAI:C4:run023,2026-06-22T11:50:00.490286Z,GraphQL,C4,combined_repository_prs_issues,crewAIInc/crewAI,crewAIInc,crewAI,23,2,200,1,871.085,6090,1,1,GITHUB_GRAPHQL_TOKEN,
odoo/odoo:C1:run023:GraphQL,odoo/odoo:C1:run023,2026-06-22T11:50:01.208725Z,GraphQL,C1,repository_metadata,odoo/odoo,odoo,odoo,23,1,200,1,717.798,435,1,1,GITHUB_GRAPHQL_TOKEN,
odoo/odoo:C1:run023:REST,odoo/odoo:C1:run023,2026-06-22T11:50:01.738295Z,REST,C1,repository_metadata,odoo/odoo,odoo,odoo,23,2,200,1,528.870,5892,1,1,GITHUB_REST_TOKEN,
odoo/odoo:C2:run023:REST,odoo/odoo:C2:run023,2026-06-22T11:50:02.576768Z,REST,C2,recent_pull_requests,odoo/odoo,odoo,odoo,23,1,200,1,836.077,163914,1,1,GITHUB_REST_TOKEN,
odoo/odoo:C2:run023:GraphQL,odoo/odoo:C2:run023,2026-06-22T11:50:03.383984Z,GraphQL,C2,recent_pull_requests,odoo/odoo,odoo,odoo,23,2,200,1,806.432,2832,1,1,GITHUB_GRAPHQL_TOKEN,
odoo/odoo:C3:run023:REST,odoo/odoo:C3:run023,2026-06-22T11:50:04.071082Z,REST,C3,recent_issues,odoo/odoo,odoo,odoo,23,1,200,1,685.578,42485,1,1,GITHUB_REST_TOKEN,
odoo/odoo:C3:run023:GraphQL,odoo/odoo:C3:run023,2026-06-22T11:50:04.726816Z,GraphQL,C3,recent_issues,odoo/odoo,odoo,odoo,23,2,200,1,654.604,2578,1,1,GITHUB_GRAPHQL_TOKEN,
odoo/odoo:C4:run023:GraphQL,odoo/odoo:C4:run023,2026-06-22T11:50:06.017877Z,GraphQL,C4,combined_repository_prs_issues,odoo/odoo,odoo,odoo,23,1,200,1,1289.865,5807,1,1,GITHUB_GRAPHQL_TOKEN,
odoo/odoo:C4:run023:REST,odoo/odoo:C4:run023,2026-06-22T11:50:08.143851Z,REST,C4,combined_repository_prs_issues,odoo/odoo,odoo,odoo,23,2,200,1,2121.231,212291,3,3,GITHUB_REST_TOKEN,
jingyaogong/minimind:C1:run023:GraphQL,jingyaogong/minimind:C1:run023,2026-06-22T11:50:08.581275Z,GraphQL,C1,repository_metadata,jingyaogong/minimind,jingyaogong,minimind,23,1,200,1,436.426,520,1,1,GITHUB_GRAPHQL_TOKEN,
jingyaogong/minimind:C1:run023:REST,jingyaogong/minimind:C1:run023,2026-06-22T11:50:08.943064Z,REST,C1,repository_metadata,jingyaogong/minimind,jingyaogong,minimind,23,2,200,1,360.799,5589,1,1,GITHUB_REST_TOKEN,
jingyaogong/minimind:C2:run023:REST,jingyaogong/minimind:C2:run023,2026-06-22T11:50:09.589896Z,REST,C2,recent_pull_requests,jingyaogong/minimind,jingyaogong,minimind,23,1,200,1,643.411,161559,1,1,GITHUB_REST_TOKEN,
jingyaogong/minimind:C2:run023:GraphQL,jingyaogong/minimind:C2:run023,2026-06-22T11:50:10.282740Z,GraphQL,C2,recent_pull_requests,jingyaogong/minimind,jingyaogong,minimind,23,2,200,1,691.805,2736,1,1,GITHUB_GRAPHQL_TOKEN,
jingyaogong/minimind:C3:run023:REST,jingyaogong/minimind:C3:run023,2026-06-22T11:50:11.169413Z,REST,C3,recent_issues,jingyaogong/minimind,jingyaogong,minimind,23,1,200,1,884.688,46368,1,1,GITHUB_REST_TOKEN,
jingyaogong/minimind:C3:run023:GraphQL,jingyaogong/minimind:C3:run023,2026-06-22T11:50:11.620496Z,GraphQL,C3,recent_issues,jingyaogong/minimind,jingyaogong,minimind,23,2,200,1,449.986,2304,1,1,GITHUB_GRAPHQL_TOKEN,
jingyaogong/minimind:C4:run023:REST,jingyaogong/minimind:C4:run023,2026-06-22T11:50:13.239293Z,REST,C4,combined_repository_prs_issues,jingyaogong/minimind,jingyaogong,minimind,23,1,200,1,1614.019,213516,3,3,GITHUB_REST_TOKEN,
jingyaogong/minimind:C4:run023:GraphQL,jingyaogong/minimind:C4:run023,2026-06-22T11:50:14.113838Z,GraphQL,C4,combined_repository_prs_issues,jingyaogong/minimind,jingyaogong,minimind,23,2,200,1,873.336,5522,1,1,GITHUB_GRAPHQL_TOKEN,
donnemartin/system-design-primer:C2:run024:REST,donnemartin/system-design-primer:C2:run024,2026-06-22T11:50:14.852679Z,REST,C2,recent_pull_requests,donnemartin/system-design-primer,donnemartin,system-design-primer,24,1,200,1,734.391,177110,1,1,GITHUB_REST_TOKEN,
donnemartin/system-design-primer:C2:run024:GraphQL,donnemartin/system-design-primer:C2:run024,2026-06-22T11:50:15.747781Z,GraphQL,C2,recent_pull_requests,donnemartin/system-design-primer,donnemartin,system-design-primer,24,2,200,1,893.953,2684,1,1,GITHUB_GRAPHQL_TOKEN,
donnemartin/system-design-primer:C3:run024:GraphQL,donnemartin/system-design-primer:C3:run024,2026-06-22T11:50:16.222914Z,GraphQL,C3,recent_issues,donnemartin/system-design-primer,donnemartin,system-design-primer,24,1,200,1,473.885,2090,1,1,GITHUB_GRAPHQL_TOKEN,
donnemartin/system-design-primer:C3:run024:REST,donnemartin/system-design-primer:C3:run024,2026-06-22T11:50:16.960961Z,REST,C3,recent_issues,donnemartin/system-design-primer,donnemartin,system-design-primer,24,2,200,1,736.534,28146,1,1,GITHUB_REST_TOKEN,
donnemartin/system-design-primer:C4:run024:REST,donnemartin/system-design-primer:C4:run024,2026-06-22T11:50:18.688123Z,REST,C4,combined_repository_prs_issues,donnemartin/system-design-primer,donnemartin,system-design-primer,24,1,200,1,1722.321,211426,3,3,GITHUB_REST_TOKEN,
donnemartin/system-design-primer:C4:run024:GraphQL,donnemartin/system-design-primer:C4:run024,2026-06-22T11:50:19.638359Z,GraphQL,C4,combined_repository_prs_issues,donnemartin/system-design-primer,donnemartin,system-design-primer,24,2,200,1,949.107,5275,1,1,GITHUB_GRAPHQL_TOKEN,
vinta/awesome-python:C1:run024:GraphQL,vinta/awesome-python:C1:run024,2026-06-22T11:50:20.047749Z,GraphQL,C1,repository_metadata,vinta/awesome-python,vinta,awesome-python,24,1,200,1,408.346,482,1,1,GITHUB_GRAPHQL_TOKEN,
vinta/awesome-python:C1:run024:REST,vinta/awesome-python:C1:run024,2026-06-22T11:50:20.404786Z,REST,C1,repository_metadata,vinta/awesome-python,vinta,awesome-python,24,2,200,1,356.009,5478,1,1,GITHUB_REST_TOKEN,
vinta/awesome-python:C2:run024:GraphQL,vinta/awesome-python:C2:run024,2026-06-22T11:50:20.966108Z,GraphQL,C2,recent_pull_requests,vinta/awesome-python,vinta,awesome-python,24,1,200,1,560.167,2619,1,1,GITHUB_GRAPHQL_TOKEN,
vinta/awesome-python:C2:run024:REST,vinta/awesome-python:C2:run024,2026-06-22T11:50:21.535282Z,REST,C2,recent_pull_requests,vinta/awesome-python,vinta,awesome-python,24,2,200,1,565.537,164139,1,1,GITHUB_REST_TOKEN,
vinta/awesome-python:C3:run024:GraphQL,vinta/awesome-python:C3:run024,2026-06-22T11:50:21.854006Z,GraphQL,C3,recent_issues,vinta/awesome-python,vinta,awesome-python,24,1,200,1,317.629,47,1,1,GITHUB_GRAPHQL_TOKEN,
vinta/awesome-python:C3:run024:REST,vinta/awesome-python:C3:run024,2026-06-22T11:50:22.421440Z,REST,C3,recent_issues,vinta/awesome-python,vinta,awesome-python,24,2,200,1,566.454,79,1,1,GITHUB_REST_TOKEN,
vinta/awesome-python:C4:run024:REST,vinta/awesome-python:C4:run024,2026-06-22T11:50:23.836946Z,REST,C4,combined_repository_prs_issues,vinta/awesome-python,vinta,awesome-python,24,1,200,1,1411.490,169696,3,3,GITHUB_REST_TOKEN,
vinta/awesome-python:C4:run024:GraphQL,vinta/awesome-python:C4:run024,2026-06-22T11:50:24.528736Z,GraphQL,C4,combined_repository_prs_issues,vinta/awesome-python,vinta,awesome-python,24,2,200,1,690.679,3110,1,1,GITHUB_GRAPHQL_TOKEN,
TheAlgorithms/Python:C1:run024:GraphQL,TheAlgorithms/Python:C1:run024,2026-06-22T11:50:24.962441Z,GraphQL,C1,repository_metadata,TheAlgorithms/Python,TheAlgorithms,Python,24,1,200,1,432.649,449,1,1,GITHUB_GRAPHQL_TOKEN,
TheAlgorithms/Python:C1:run024:REST,TheAlgorithms/Python:C1:run024,2026-06-22T11:50:25.476127Z,REST,C1,repository_metadata,TheAlgorithms/Python,TheAlgorithms,Python,24,2,200,1,512.667,6755,1,1,GITHUB_REST_TOKEN,
TheAlgorithms/Python:C2:run024:GraphQL,TheAlgorithms/Python:C2:run024,2026-06-22T11:50:26.091754Z,GraphQL,C2,recent_pull_requests,TheAlgorithms/Python,TheAlgorithms,Python,24,1,200,1,615.105,2734,1,1,GITHUB_GRAPHQL_TOKEN,
TheAlgorithms/Python:C2:run024:REST,TheAlgorithms/Python:C2:run024,2026-06-22T11:50:26.806647Z,REST,C2,recent_pull_requests,TheAlgorithms/Python,TheAlgorithms,Python,24,2,200,1,711.725,178070,1,1,GITHUB_REST_TOKEN,
TheAlgorithms/Python:C3:run024:REST,TheAlgorithms/Python:C3:run024,2026-06-22T11:50:27.600284Z,REST,C3,recent_issues,TheAlgorithms/Python,TheAlgorithms,Python,24,1,200,1,791.772,38572,1,1,GITHUB_REST_TOKEN,
TheAlgorithms/Python:C3:run024:GraphQL,TheAlgorithms/Python:C3:run024,2026-06-22T11:50:28.035344Z,GraphQL,C3,recent_issues,TheAlgorithms/Python,TheAlgorithms,Python,24,2,200,1,433.991,2495,1,1,GITHUB_GRAPHQL_TOKEN,
TheAlgorithms/Python:C4:run024:GraphQL,TheAlgorithms/Python:C4:run024,2026-06-22T11:50:28.940135Z,GraphQL,C4,combined_repository_prs_issues,TheAlgorithms/Python,TheAlgorithms,Python,24,1,200,1,903.641,5640,1,1,GITHUB_GRAPHQL_TOKEN,
TheAlgorithms/Python:C4:run024:REST,TheAlgorithms/Python:C4:run024,2026-06-22T11:50:30.889784Z,REST,C4,combined_repository_prs_issues,TheAlgorithms/Python,TheAlgorithms,Python,24,2,200,1,1944.523,223397,3,3,GITHUB_REST_TOKEN,
NousResearch/hermes-agent:C1:run024:REST,NousResearch/hermes-agent:C1:run024,2026-06-22T11:50:31.426985Z,REST,C1,repository_metadata,NousResearch/hermes-agent,NousResearch,hermes-agent,24,1,200,1,536.052,6863,1,1,GITHUB_REST_TOKEN,
NousResearch/hermes-agent:C1:run024:GraphQL,NousResearch/hermes-agent:C1:run024,2026-06-22T11:50:31.891168Z,GraphQL,C1,repository_metadata,NousResearch/hermes-agent,NousResearch,hermes-agent,24,2,200,1,463.344,451,1,1,GITHUB_GRAPHQL_TOKEN,
NousResearch/hermes-agent:C2:run024:GraphQL,NousResearch/hermes-agent:C2:run024,2026-06-22T11:50:32.743230Z,GraphQL,C2,recent_pull_requests,NousResearch/hermes-agent,NousResearch,hermes-agent,24,1,200,1,850.907,3025,1,1,GITHUB_GRAPHQL_TOKEN,
NousResearch/hermes-agent:C2:run024:REST,NousResearch/hermes-agent:C2:run024,2026-06-22T11:50:33.651723Z,REST,C2,recent_pull_requests,NousResearch/hermes-agent,NousResearch,hermes-agent,24,2,200,1,904.619,196539,1,1,GITHUB_REST_TOKEN,
NousResearch/hermes-agent:C3:run024:GraphQL,NousResearch/hermes-agent:C3:run024,2026-06-22T11:50:34.118824Z,GraphQL,C3,recent_issues,NousResearch/hermes-agent,NousResearch,hermes-agent,24,1,200,1,465.773,2702,1,1,GITHUB_GRAPHQL_TOKEN,
NousResearch/hermes-agent:C3:run024:REST,NousResearch/hermes-agent:C3:run024,2026-06-22T11:50:34.745790Z,REST,C3,recent_issues,NousResearch/hermes-agent,NousResearch,hermes-agent,24,2,200,1,624.819,67125,1,1,GITHUB_REST_TOKEN,
NousResearch/hermes-agent:C4:run024:REST,NousResearch/hermes-agent:C4:run024,2026-06-22T11:50:36.903666Z,REST,C4,combined_repository_prs_issues,NousResearch/hermes-agent,NousResearch,hermes-agent,24,1,200,1,2152.263,270527,3,3,GITHUB_REST_TOKEN,
NousResearch/hermes-agent:C4:run024:GraphQL,NousResearch/hermes-agent:C4:run024,2026-06-22T11:50:37.763885Z,GraphQL,C4,combined_repository_prs_issues,NousResearch/hermes-agent,NousResearch,hermes-agent,24,2,200,1,858.997,6140,1,1,GITHUB_GRAPHQL_TOKEN,
Significant-Gravitas/AutoGPT:C1:run024:REST,Significant-Gravitas/AutoGPT:C1:run024,2026-06-22T11:50:38.297229Z,REST,C1,repository_metadata,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,1,200,1,532.117,7206,1,1,GITHUB_REST_TOKEN,
Significant-Gravitas/AutoGPT:C1:run024:GraphQL,Significant-Gravitas/AutoGPT:C1:run024,2026-06-22T11:50:38.824922Z,GraphQL,C1,repository_metadata,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,2,200,1,526.964,580,1,1,GITHUB_GRAPHQL_TOKEN,
Significant-Gravitas/AutoGPT:C2:run024:GraphQL,Significant-Gravitas/AutoGPT:C2:run024,2026-06-22T11:50:39.507780Z,GraphQL,C2,recent_pull_requests,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,1,200,1,682.294,2986,1,1,GITHUB_GRAPHQL_TOKEN,
Significant-Gravitas/AutoGPT:C2:run024:REST,Significant-Gravitas/AutoGPT:C2:run024,2026-06-22T11:50:40.499667Z,REST,C2,recent_pull_requests,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,2,200,1,987.677,227157,1,1,GITHUB_REST_TOKEN,
Significant-Gravitas/AutoGPT:C3:run024:REST,Significant-Gravitas/AutoGPT:C3:run024,2026-06-22T11:50:41.128455Z,REST,C3,recent_issues,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,1,200,1,626.768,58663,1,1,GITHUB_REST_TOKEN,
Significant-Gravitas/AutoGPT:C3:run024:GraphQL,Significant-Gravitas/AutoGPT:C3:run024,2026-06-22T11:50:41.651266Z,GraphQL,C3,recent_issues,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,2,200,1,521.776,2536,1,1,GITHUB_GRAPHQL_TOKEN,
Significant-Gravitas/AutoGPT:C4:run024:REST,Significant-Gravitas/AutoGPT:C4:run024,2026-06-22T11:50:43.610991Z,REST,C4,combined_repository_prs_issues,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,1,200,1,1954.440,293026,3,3,GITHUB_REST_TOKEN,
Significant-Gravitas/AutoGPT:C4:run024:GraphQL,Significant-Gravitas/AutoGPT:C4:run024,2026-06-22T11:50:44.420881Z,GraphQL,C4,combined_repository_prs_issues,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,24,2,200,1,808.765,6064,1,1,GITHUB_GRAPHQL_TOKEN,
yt-dlp/yt-dlp:C1:run024:REST,yt-dlp/yt-dlp:C1:run024,2026-06-22T11:50:44.928994Z,REST,C1,repository_metadata,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,1,200,1,507.190,6203,1,1,GITHUB_REST_TOKEN,
yt-dlp/yt-dlp:C1:run024:GraphQL,yt-dlp/yt-dlp:C1:run024,2026-06-22T11:50:45.401113Z,GraphQL,C1,repository_metadata,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,2,200,1,471.636,449,1,1,GITHUB_GRAPHQL_TOKEN,
yt-dlp/yt-dlp:C2:run024:GraphQL,yt-dlp/yt-dlp:C2:run024,2026-06-22T11:50:46.128838Z,GraphQL,C2,recent_pull_requests,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,1,200,1,726.613,2702,1,1,GITHUB_GRAPHQL_TOKEN,
yt-dlp/yt-dlp:C2:run024:REST,yt-dlp/yt-dlp:C2:run024,2026-06-22T11:50:47.060115Z,REST,C2,recent_pull_requests,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,2,200,1,927.529,183438,1,1,GITHUB_REST_TOKEN,
yt-dlp/yt-dlp:C3:run024:REST,yt-dlp/yt-dlp:C3:run024,2026-06-22T11:50:47.759581Z,REST,C3,recent_issues,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,1,200,1,697.112,87518,1,1,GITHUB_REST_TOKEN,
yt-dlp/yt-dlp:C3:run024:GraphQL,yt-dlp/yt-dlp:C3:run024,2026-06-22T11:50:48.246241Z,GraphQL,C3,recent_issues,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,2,200,1,485.552,2425,1,1,GITHUB_GRAPHQL_TOKEN,
yt-dlp/yt-dlp:C4:run024:GraphQL,yt-dlp/yt-dlp:C4:run024,2026-06-22T11:50:49.136244Z,GraphQL,C4,combined_repository_prs_issues,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,1,200,1,888.651,5538,1,1,GITHUB_GRAPHQL_TOKEN,
yt-dlp/yt-dlp:C4:run024:REST,yt-dlp/yt-dlp:C4:run024,2026-06-22T11:50:50.843695Z,REST,C4,combined_repository_prs_issues,yt-dlp/yt-dlp,yt-dlp,yt-dlp,24,2,200,1,1702.086,277159,3,3,GITHUB_REST_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C1:run024:GraphQL,AUTOMATIC1111/stable-diffusion-webui:C1:run024,2026-06-22T11:50:51.215536Z,GraphQL,C1,repository_metadata,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,1,200,1,370.703,467,1,1,GITHUB_GRAPHQL_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C1:run024:REST,AUTOMATIC1111/stable-diffusion-webui:C1:run024,2026-06-22T11:50:51.584922Z,REST,C1,repository_metadata,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,2,200,1,368.283,6347,1,1,GITHUB_REST_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C2:run024:GraphQL,AUTOMATIC1111/stable-diffusion-webui:C2:run024,2026-06-22T11:50:52.303383Z,GraphQL,C2,recent_pull_requests,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,1,200,1,717.148,2753,1,1,GITHUB_GRAPHQL_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C2:run024:REST,AUTOMATIC1111/stable-diffusion-webui:C2:run024,2026-06-22T11:50:53.175760Z,REST,C2,recent_pull_requests,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,2,200,1,868.757,189511,1,1,GITHUB_REST_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C3:run024:REST,AUTOMATIC1111/stable-diffusion-webui:C3:run024,2026-06-22T11:50:53.763393Z,REST,C3,recent_issues,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,1,200,1,585.698,49940,1,1,GITHUB_REST_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C3:run024:GraphQL,AUTOMATIC1111/stable-diffusion-webui:C3:run024,2026-06-22T11:50:54.263102Z,GraphQL,C3,recent_issues,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,2,200,1,498.569,2356,1,1,GITHUB_GRAPHQL_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C4:run024:GraphQL,AUTOMATIC1111/stable-diffusion-webui:C4:run024,2026-06-22T11:50:55.156221Z,GraphQL,C4,combined_repository_prs_issues,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,1,200,1,891.882,5538,1,1,GITHUB_GRAPHQL_TOKEN,
AUTOMATIC1111/stable-diffusion-webui:C4:run024:REST,AUTOMATIC1111/stable-diffusion-webui:C4:run024,2026-06-22T11:50:56.900879Z,REST,C4,combined_repository_prs_issues,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,24,2,200,1,1741.620,245798,3,3,GITHUB_REST_TOKEN,
521xueweihan/HelloGitHub:C1:run024:REST,521xueweihan/HelloGitHub:C1:run024,2026-06-22T11:50:57.323808Z,REST,C1,repository_metadata,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,1,200,1,421.695,5646,1,1,GITHUB_REST_TOKEN,
521xueweihan/HelloGitHub:C1:run024:GraphQL,521xueweihan/HelloGitHub:C1:run024,2026-06-22T11:50:57.730749Z,GraphQL,C1,repository_metadata,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,2,200,1,405.814,543,1,1,GITHUB_GRAPHQL_TOKEN,
521xueweihan/HelloGitHub:C2:run024:REST,521xueweihan/HelloGitHub:C2:run024,2026-06-22T11:50:58.447094Z,REST,C2,recent_pull_requests,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,1,200,1,712.574,155235,1,1,GITHUB_REST_TOKEN,
521xueweihan/HelloGitHub:C2:run024:GraphQL,521xueweihan/HelloGitHub:C2:run024,2026-06-22T11:50:59.113734Z,GraphQL,C2,recent_pull_requests,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,2,200,1,665.512,2685,1,1,GITHUB_GRAPHQL_TOKEN,
521xueweihan/HelloGitHub:C3:run024:REST,521xueweihan/HelloGitHub:C3:run024,2026-06-22T11:50:59.676688Z,REST,C3,recent_issues,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,1,200,1,561.123,53839,1,1,GITHUB_REST_TOKEN,
521xueweihan/HelloGitHub:C3:run024:GraphQL,521xueweihan/HelloGitHub:C3:run024,2026-06-22T11:51:00.153920Z,GraphQL,C3,recent_issues,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,2,200,1,476.114,2613,1,1,GITHUB_GRAPHQL_TOKEN,
521xueweihan/HelloGitHub:C4:run024:REST,521xueweihan/HelloGitHub:C4:run024,2026-06-22T11:51:01.851609Z,REST,C4,combined_repository_prs_issues,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,1,200,1,1692.460,214720,3,3,GITHUB_REST_TOKEN,
521xueweihan/HelloGitHub:C4:run024:GraphQL,521xueweihan/HelloGitHub:C4:run024,2026-06-22T11:51:02.643896Z,GraphQL,C4,combined_repository_prs_issues,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,24,2,200,1,790.969,5803,1,1,GITHUB_GRAPHQL_TOKEN,
huggingface/transformers:C1:run024:GraphQL,huggingface/transformers:C1:run024,2026-06-22T11:51:03.135220Z,GraphQL,C1,repository_metadata,huggingface/transformers,huggingface,transformers,24,1,200,1,490.092,595,1,1,GITHUB_GRAPHQL_TOKEN,
huggingface/transformers:C1:run024:REST,huggingface/transformers:C1:run024,2026-06-22T11:51:03.710089Z,REST,C1,repository_metadata,huggingface/transformers,huggingface,transformers,24,2,200,1,573.665,7103,1,1,GITHUB_REST_TOKEN,
huggingface/transformers:C2:run024:REST,huggingface/transformers:C2:run024,2026-06-22T11:51:04.681287Z,REST,C2,recent_pull_requests,huggingface/transformers,huggingface,transformers,24,1,200,1,967.021,198227,1,1,GITHUB_REST_TOKEN,
huggingface/transformers:C2:run024:GraphQL,huggingface/transformers:C2:run024,2026-06-22T11:51:05.609326Z,GraphQL,C2,recent_pull_requests,huggingface/transformers,huggingface,transformers,24,2,200,1,927.008,2710,1,1,GITHUB_GRAPHQL_TOKEN,
